,rad,vel,rad_error,vel_error
0,0.5584129684294792,13.612848351428433,0.0007004552959422039,1.4814629509180932
1,1.1408915795266923,21.67058588082253,0.0005003252113873202,1.058187822084351
2,1.7425326462200434,29.19972982438585,0.000350227647971324,0.7407314754590466
3,2.3451743633361684,34.612498123780455,0.00030019512683243654,0.634912693250623
4,2.9107920148096262,38.331165257417325,0.00035022764797099093,0.7407314754590466
5,3.49522189423125,42.26197028068245,0.0004002601691099894,0.8465502576674879
6,4.080352228948817,44.71131235302947,0.00035022764797210115,0.7407314754590502
7,4.665832791314354,46.41992294991745,0.00035022764797165706,0.7407314754590502
8,5.2516135488067235,47.49362085355481,0.0003502276479703248,0.7407314754590502
9,5.818582078350927,48.35518086756392,0.0003502276479707689,0.7407314754590502
10,6.405263421223793,47.524140691449446,0.000350227647971213,0.7407314754590537
11,6.9828888777705505,45.84630009506179,0.010106569270024846,1.3753940061039671
12,7.551458447991193,43.32165907840097,0.008505528593585776,2.0108070245659597
